event_id,band,band_label,component,variant,metric,value
403,0,6-25km,v,blur_sigma0.5,melr,-0.05510702729225159
403,0,6-25km,v,blur_sigma0.5,swd,0.03810037299990654
403,1,28-86km,u,blur_sigma0.5,freq_l1,0.010702269151806831
403,1,28-86km,u,blur_sigma0.5,freq_l1_unweighted,0.015870962291955948
403,1,28-86km,u,blur_sigma0.5,melr,-0.012771984562277794
403,1,28-86km,u,blur_sigma0.5,swd,0.004666750784963369
403,1,28-86km,v,blur_sigma0.5,freq_l1,0.011312372982501984
403,1,28-86km,v,blur_sigma0.5,freq_l1_unweighted,0.017526958137750626
403,1,28-86km,v,blur_sigma0.5,melr,-0.011485399678349495
403,1,28-86km,v,blur_sigma0.5,swd,0.005347364116460085
403,2,57-175km,u,blur_sigma0.5,freq_l1,0.0032630679197609425
403,2,57-175km,u,blur_sigma0.5,freq_l1_unweighted,0.004710434935986996
403,2,57-175km,u,blur_sigma0.5,melr,-0.003135995240882039
403,2,57-175km,u,blur_sigma0.5,swd,0.0015115616843104362
403,2,57-175km,v,blur_sigma0.5,freq_l1,0.0034793883096426725
403,2,57-175km,v,blur_sigma0.5,freq_l1_unweighted,0.005379863083362579
403,2,57-175km,v,blur_sigma0.5,melr,-0.0031337079126387835
403,2,57-175km,v,blur_sigma0.5,swd,0.0019533412996679544
403,3,114-359km,u,blur_sigma0.5,freq_l1,0.0008243387565016747
403,3,114-359km,u,blur_sigma0.5,freq_l1_unweighted,0.0012508018407970667
403,3,114-359km,u,blur_sigma0.5,melr,-0.0008526023593731225
403,3,114-359km,u,blur_sigma0.5,swd,0.0006666586850769818
403,3,114-359km,v,blur_sigma0.5,freq_l1,0.0008931400370784104
403,3,114-359km,v,blur_sigma0.5,freq_l1_unweighted,0.0013543341774493456
403,3,114-359km,v,blur_sigma0.5,melr,-0.0007509117131121457
403,3,114-359km,v,blur_sigma0.5,swd,0.0008569901692681015
403,4,>325km,u,blur_sigma0.5,freq_l1,6.636726902797818e-05
403,4,>325km,u,blur_sigma0.5,freq_l1_unweighted,9.365657751914114e-05
403,4,>325km,u,blur_sigma0.5,melr,-0.00016044513904489577
403,4,>325km,u,blur_sigma0.5,swd,0.00045541871804744005
403,4,>325km,v,blur_sigma0.5,freq_l1,8.879039523890242e-05
403,4,>325km,v,blur_sigma0.5,freq_l1_unweighted,0.00011771067511290312
403,4,>325km,v,blur_sigma0.5,melr,-0.00014589379134122282
403,4,>325km,v,blur_sigma0.5,swd,0.0004535361658781767
403,0,6-25km,u,blur_sigma1,freq_l1,0.10577313601970673
403,0,6-25km,u,blur_sigma1,freq_l1_unweighted,0.17602643370628357
403,0,6-25km,u,blur_sigma1,melr,-0.2113240510225296
403,0,6-25km,u,blur_sigma1,swd,0.09269385784864426
403,0,6-25km,v,blur_sigma1,freq_l1,0.1211453303694725
403,0,6-25km,v,blur_sigma1,freq_l1_unweighted,0.20478086173534393
403,0,6-25km,v,blur_sigma1,melr,-0.17691358923912048
403,0,6-25km,v,blur_sigma1,swd,0.1168760433793068
403,1,28-86km,u,blur_sigma1,freq_l1,0.045327119529247284
403,1,28-86km,u,blur_sigma1,freq_l1_unweighted,0.06808729469776154
403,1,28-86km,u,blur_sigma1,melr,-0.05595393851399422
403,1,28-86km,u,blur_sigma1,swd,0.018550584092736244
403,1,28-86km,v,blur_sigma1,freq_l1,0.04786420613527298
403,1,28-86km,v,blur_sigma1,freq_l1_unweighted,0.07508621364831924
403,1,28-86km,v,blur_sigma1,melr,-0.050105560570955276
403,1,28-86km,v,blur_sigma1,swd,0.021326035261154175
403,2,57-175km,u,blur_sigma1,freq_l1,0.014592456631362438
403,2,57-175km,u,blur_sigma1,freq_l1_unweighted,0.02120201103389263
403,2,57-175km,u,blur_sigma1,melr,-0.014315413311123848
403,2,57-175km,u,blur_sigma1,swd,0.006512293592095375
403,2,57-175km,v,blur_sigma1,freq_l1,0.01553826592862606
403,2,57-175km,v,blur_sigma1,freq_l1_unweighted,0.02418781816959381
403,2,57-175km,v,blur_sigma1,melr,-0.01428811065852642
403,2,57-175km,v,blur_sigma1,swd,0.008148142136633396
403,3,114-359km,u,blur_sigma1,freq_l1,0.0037088580429553986
403,3,114-359km,u,blur_sigma1,freq_l1_unweighted,0.0056887357495725155
403,3,114-359km,u,blur_sigma1,melr,-0.0039586336351931095
403,3,114-359km,u,blur_sigma1,swd,0.0024516095872968435
403,3,114-359km,v,blur_sigma1,freq_l1,0.0039862776175141335
403,3,114-359km,v,blur_sigma1,freq_l1_unweighted,0.006107604131102562
403,3,114-359km,v,blur_sigma1,melr,-0.0034535895101726055
403,3,114-359km,v,blur_sigma1,swd,0.0033045103773474693
403,4,>325km,u,blur_sigma1,freq_l1,0.00029285644995979965
403,4,>325km,u,blur_sigma1,freq_l1_unweighted,0.00042395488708280027
403,4,>325km,u,blur_sigma1,melr,-0.0007444891380146146
403,4,>325km,u,blur_sigma1,swd,0.001655123895034194
403,4,>325km,v,blur_sigma1,freq_l1,0.0003842742007691413
403,4,>325km,v,blur_sigma1,freq_l1_unweighted,0.0005214082775637507
403,4,>325km,v,blur_sigma1,melr,-0.0006899885484017432
403,4,>325km,v,blur_sigma1,swd,0.0019371662056073546
403,0,6-25km,u,blur_sigma2,freq_l1,0.17497608065605164
403,0,6-25km,u,blur_sigma2,freq_l1_unweighted,0.3151724934577942
403,0,6-25km,u,blur_sigma2,melr,-0.4149124026298523
403,0,6-25km,u,blur_sigma2,swd,0.1782948076725006
403,0,6-25km,v,blur_sigma2,freq_l1,0.1951337456703186
403,0,6-25km,v,blur_sigma2,freq_l1_unweighted,0.35722315311431885
403,0,6-25km,v,blur_sigma2,melr,-0.3201804757118225
403,0,6-25km,v,blur_sigma2,swd,0.2208702117204666
403,1,28-86km,u,blur_sigma2,freq_l1,0.13296353816986084
403,1,28-86km,u,blur_sigma2,freq_l1_unweighted,0.2078608274459839
403,1,28-86km,u,blur_sigma2,melr,-0.18240061402320862
403,1,28-86km,u,blur_sigma2,swd,0.05988349765539169
403,1,28-86km,v,blur_sigma2,freq_l1,0.14012478291988373
403,1,28-86km,v,blur_sigma2,freq_l1_unweighted,0.22897401452064514
403,1,28-86km,v,blur_sigma2,melr,-0.1612744927406311
403,1,28-86km,v,blur_sigma2,swd,0.06888752430677414
403,2,57-175km,u,blur_sigma2,freq_l1,0.05203207582235336
403,2,57-175km,u,blur_sigma2,freq_l1_unweighted,0.07692652940750122
403,2,57-175km,u,blur_sigma2,melr,-0.05359907075762749
403,2,57-175km,u,blur_sigma2,swd,0.023048073053359985
403,2,57-175km,v,blur_sigma2,freq_l1,0.05571616813540459
403,2,57-175km,v,blur_sigma2,freq_l1_unweighted,0.08804906159639359
403,2,57-175km,v,blur_sigma2,melr,-0.053261131048202515
403,2,57-175km,v,blur_sigma2,swd,0.030656106770038605
403,3,114-359km,u,blur_sigma2,freq_l1,0.014000770635902882
403,3,114-359km,u,blur_sigma2,freq_l1_unweighted,0.021827664226293564
403,3,114-359km,u,blur_sigma2,melr,-0.015594704076647758
403,3,114-359km,u,blur_sigma2,swd,0.008803384378552437
403,3,114-359km,v,blur_sigma2,freq_l1,0.014978842809796333
403,3,114-359km,v,blur_sigma2,freq_l1_unweighted,0.023241901770234108
403,3,114-359km,v,blur_sigma2,melr,-0.01342259906232357
403,3,114-359km,v,blur_sigma2,swd,0.012231223285198212
403,4,>325km,u,blur_sigma2,freq_l1,0.001107232877984643
403,4,>325km,u,blur_sigma2,freq_l1_unweighted,0.0016475016018375754
403,4,>325km,u,blur_sigma2,melr,-0.002963598584756255
403,4,>325km,u,blur_sigma2,swd,0.00598842604085803
403,4,>325km,v,blur_sigma2,freq_l1,0.001405015354976058
403,4,>325km,v,blur_sigma2,freq_l1_unweighted,0.0019706354942172766
403,4,>325km,v,blur_sigma2,melr,-0.0028037098236382008
403,4,>325km,v,blur_sigma2,swd,0.006258506327867508
371,0,6-25km,u,shift_2px,freq_l1,0.4672907888889313
371,0,6-25km,u,shift_2px,freq_l1_unweighted,0.8890781402587891
371,0,6-25km,u,shift_2px,melr,2.8474563151803522e-08
371,0,6-25km,u,shift_2px,swd,0.06825660169124603
371,0,6-25km,v,shift_2px,freq_l1,0.48003578186035156
371,0,6-25km,v,shift_2px,freq_l1_unweighted,0.9231688380241394
371,0,6-25km,v,shift_2px,melr,3.106315915601954e-08
371,0,6-25km,v,shift_2px,swd,0.07869058102369308
371,1,28-86km,u,shift_2px,freq_l1,0.47223415970802307
371,1,28-86km,u,shift_2px,freq_l1_unweighted,0.6935391426086426
371,1,28-86km,u,shift_2px,melr,1.553157957800977e-08
371,1,28-86km,u,shift_2px,swd,0.026899972930550575
371,1,28-86km,v,shift_2px,freq_l1,0.49352580308914185
371,1,28-86km,v,shift_2px,freq_l1_unweighted,0.762215256690979
371,1,28-86km,v,shift_2px,melr,1.2942983573793754e-08
371,1,28-86km,v,shift_2px,swd,0.03448054566979408
371,2,57-175km,u,shift_2px,freq_l1,0.33059555292129517
371,2,57-175km,u,shift_2px,freq_l1_unweighted,0.4255909025669098
371,2,57-175km,u,shift_2px,melr,-5.177195561145709e-09
371,2,57-175km,u,shift_2px,swd,0.021333465352654457
371,2,57-175km,v,shift_2px,freq_l1,0.3426351547241211
371,2,57-175km,v,shift_2px,freq_l1_unweighted,0.46841225028038025
371,2,57-175km,v,shift_2px,melr,1.2942983573793754e-08
371,2,57-175km,v,shift_2px,swd,0.025738898664712906
371,3,114-359km,u,shift_2px,freq_l1,0.2107304036617279
371,3,114-359km,u,shift_2px,freq_l1_unweighted,0.2400253713130951
371,3,114-359km,u,shift_2px,melr,5.17719245252124e-09
371,3,114-359km,u,shift_2px,swd,0.010904232040047646
371,3,114-359km,v,shift_2px,freq_l1,0.19865544140338898
371,3,114-359km,v,shift_2px,freq_l1_unweighted,0.24439041316509247
371,3,114-359km,v,shift_2px,melr,1.8120177358582623e-08
371,3,114-359km,v,shift_2px,swd,0.01250971108675003
371,4,>325km,u,shift_2px,freq_l1,0.034841470420360565
371,4,>325km,u,shift_2px,freq_l1_unweighted,0.04034007340669632
371,4,>325km,u,shift_2px,melr,-1.5531584907080287e-08
371,4,>325km,u,shift_2px,swd,0.010953088290989399
371,4,>325km,v,shift_2px,freq_l1,0.03831439092755318
371,4,>325km,v,shift_2px,freq_l1_unweighted,0.04507496953010559
371,4,>325km,v,shift_2px,melr,-1.2942988014685852e-08
371,4,>325km,v,shift_2px,swd,0.012721473351120949
371,0,6-25km,u,shift_3px,freq_l1,0.5426725149154663
371,0,6-25km,u,shift_3px,freq_l1_unweighted,0.9682466387748718
371,0,6-25km,u,shift_3px,melr,2.8474559599089844e-08
371,0,6-25km,u,shift_3px,swd,0.06940256059169769
371,0,6-25km,v,shift_3px,freq_l1,0.5433370471000671
371,0,6-25km,v,shift_3px,freq_l1_unweighted,0.982104480266571
371,0,6-25km,v,shift_3px,melr,2.07087715864418e-08
371,0,6-25km,v,shift_3px,swd,0.06785108149051666
371,1,28-86km,u,shift_3px,freq_l1,0.6225919723510742
371,1,28-86km,u,shift_3px,freq_l1_unweighted,0.9567587971687317
371,1,28-86km,u,shift_3px,melr,1.553157957800977e-08
371,1,28-86km,u,shift_3px,swd,0.03395267203450203
371,1,28-86km,v,shift_3px,freq_l1,0.6439119577407837
371,1,28-86km,v,shift_3px,freq_l1_unweighted,1.0476529598236084
371,1,28-86km,v,shift_3px,melr,1.2942983573793754e-08
371,1,28-86km,v,shift_3px,swd,0.03704198822379112
371,2,57-175km,u,shift_3px,freq_l1,0.4769366681575775
371,2,57-175km,u,shift_3px,freq_l1_unweighted,0.6256719827651978
371,2,57-175km,u,shift_3px,melr,-1.0354389345934578e-08
371,2,57-175km,u,shift_3px,swd,0.020480599254369736
371,2,57-175km,v,shift_3px,freq_l1,0.4922162890434265
371,2,57-175km,v,shift_3px,freq_l1_unweighted,0.6871987581253052
371,2,57-175km,v,shift_3px,melr,5.17719245252124e-09
371,2,57-175km,v,shift_3px,swd,0.027097873389720917
371,3,114-359km,u,shift_3px,freq_l1,0.3124881386756897
371,3,114-359km,u,shift_3px,freq_l1_unweighted,0.3582894206047058
371,3,114-359km,u,shift_3px,melr,-2.5885972476658026e-08
371,3,114-359km,u,shift_3px,swd,0.014641477726399899
371,3,114-359km,v,shift_3px,freq_l1,0.29476457834243774
371,3,114-359km,v,shift_3px,freq_l1_unweighted,0.36451756954193115
371,3,114-359km,v,shift_3px,melr,1.2942983573793754e-08
371,3,114-359km,v,shift_3px,swd,0.016876276582479477
371,4,>325km,u,shift_3px,freq_l1,0.0522661916911602
371,4,>325km,u,shift_3px,freq_l1_unweighted,0.06046214699745178
371,4,>325km,u,shift_3px,melr,7.765788900826465e-09
371,4,>325km,u,shift_3px,swd,0.014881742186844349
371,4,>325km,v,shift_3px,freq_l1,0.057465560734272
371,4,>325km,v,shift_3px,freq_l1_unweighted,0.06754228472709656
371,4,>325km,v,shift_3px,melr,-5.177195561145709e-09
371,4,>325km,v,shift_3px,swd,0.015058151446282864
371,0,6-25km,u,blur_sigma0.5,freq_l1,0.03759458288550377
371,0,6-25km,u,blur_sigma0.5,freq_l1_unweighted,0.06529543548822403
371,0,6-25km,u,blur_sigma0.5,melr,-0.0495840422809124
371,0,6-25km,u,blur_sigma0.5,swd,0.03767010569572449
371,0,6-25km,v,blur_sigma0.5,freq_l1,0.03950346261262894
371,0,6-25km,v,blur_sigma0.5,freq_l1_unweighted,0.06833073496818542
371,0,6-25km,v,blur_sigma0.5,melr,-0.045597951859235764
371,0,6-25km,v,blur_sigma0.5,swd,0.04227941483259201
371,1,28-86km,u,blur_sigma0.5,freq_l1,0.011336523108184338
371,1,28-86km,u,blur_sigma0.5,freq_l1_unweighted,0.015568291768431664
371,1,28-86km,u,blur_sigma0.5,melr,-0.0080480445176363
371,1,28-86km,u,blur_sigma0.5,swd,0.0041557722724974155
371,1,28-86km,v,blur_sigma0.5,freq_l1,0.01131913997232914
371,1,28-86km,v,blur_sigma0.5,freq_l1_unweighted,0.016713697463274002
371,1,28-86km,v,blur_sigma0.5,melr,-0.008451519533991814
371,1,28-86km,v,blur_sigma0.5,swd,0.004515014123171568
371,2,57-175km,u,blur_sigma0.5,freq_l1,0.003218096913769841
371,2,57-175km,u,blur_sigma0.5,freq_l1_unweighted,0.0042663016356527805
371,2,57-175km,u,blur_sigma0.5,melr,-0.0019531246507540345
371,2,57-175km,u,blur_sigma0.5,swd,0.001280812080949545
371,2,57-175km,v,blur_sigma0.5,freq_l1,0.0032560662366449833
371,2,57-175km,v,blur_sigma0.5,freq_l1_unweighted,0.004595611244440079
371,2,57-175km,v,blur_sigma0.5,melr,-0.002085120417177677
371,2,57-175km,v,blur_sigma0.5,swd,0.001628694124519825
371,3,114-359km,u,blur_sigma0.5,freq_l1,0.0008993316441774368
371,3,114-359km,u,blur_sigma0.5,freq_l1_unweighted,0.0011820734944194555
371,3,114-359km,u,blur_sigma0.5,melr,-0.0006123787024989724
371,3,114-359km,u,blur_sigma0.5,swd,0.0004908522241748869
371,3,114-359km,v,blur_sigma0.5,freq_l1,0.0008237653528340161
371,3,114-359km,v,blur_sigma0.5,freq_l1_unweighted,0.001150633441284299
371,3,114-359km,v,blur_sigma0.5,melr,-0.0005751926219090819
371,3,114-359km,v,blur_sigma0.5,swd,0.000667268002871424
371,4,>325km,u,blur_sigma0.5,freq_l1,7.669090700801462e-05
371,4,>325km,u,blur_sigma0.5,freq_l1_unweighted,9.241981024388224e-05
371,4,>325km,u,blur_sigma0.5,melr,-7.68211466493085e-05
371,4,>325km,u,blur_sigma0.5,swd,0.0003218027704861015
371,4,>325km,v,blur_sigma0.5,freq_l1,7.930004358058795e-05
371,4,>325km,v,blur_sigma0.5,freq_l1_unweighted,9.998601308325306e-05
371,4,>325km,v,blur_sigma0.5,melr,-8.296293526655063e-05
371,4,>325km,v,blur_sigma0.5,swd,0.0003477743885014206
371,0,6-25km,u,blur_sigma1,freq_l1,0.11502408981323242
371,0,6-25km,u,blur_sigma1,freq_l1_unweighted,0.20651638507843018
371,0,6-25km,u,blur_sigma1,melr,-0.14857682585716248
371,0,6-25km,u,blur_sigma1,swd,0.11701850593090057
371,0,6-25km,v,blur_sigma1,freq_l1,0.11972486972808838
371,0,6-25km,v,blur_sigma1,freq_l1_unweighted,0.21577484905719757
371,0,6-25km,v,blur_sigma1,melr,-0.13521501421928406
371,0,6-25km,v,blur_sigma1,swd,0.12684714794158936
371,1,28-86km,u,blur_sigma1,freq_l1,0.047862108796834946
371,1,28-86km,u,blur_sigma1,freq_l1_unweighted,0.06627874076366425
371,1,28-86km,u,blur_sigma1,melr,-0.03443992882966995
371,1,28-86km,u,blur_sigma1,swd,0.017818378284573555
371,1,28-86km,v,blur_sigma1,freq_l1,0.0477696917951107
371,1,28-86km,v,blur_sigma1,freq_l1_unweighted,0.07121232151985168
371,1,28-86km,v,blur_sigma1,melr,-0.036179885268211365
371,1,28-86km,v,blur_sigma1,swd,0.02059328742325306
371,2,57-175km,u,blur_sigma1,freq_l1,0.014395530335605145
371,2,57-175km,u,blur_sigma1,freq_l1_unweighted,0.01910281367599964
371,2,57-175km,u,blur_sigma1,melr,-0.008871198631823063
371,2,57-175km,u,blur_sigma1,swd,0.005872013047337532
371,2,57-175km,v,blur_sigma1,freq_l1,0.014584111981093884
371,2,57-175km,v,blur_sigma1,freq_l1_unweighted,0.020618373528122902
371,2,57-175km,v,blur_sigma1,melr,-0.009486546739935875
371,2,57-175km,v,blur_sigma1,swd,0.006242930423468351
371,3,114-359km,u,blur_sigma1,freq_l1,0.004021433647722006
371,3,114-359km,u,blur_sigma1,freq_l1_unweighted,0.0053246645256876945
371,3,114-359km,u,blur_sigma1,melr,-0.0028283160645514727
371,3,114-359km,u,blur_sigma1,swd,0.002386505715548992
371,3,114-359km,v,blur_sigma1,freq_l1,0.0037122711073607206
371,3,114-359km,v,blur_sigma1,freq_l1_unweighted,0.005213288124650717
371,3,114-359km,v,blur_sigma1,melr,-0.002677375916391611
371,3,114-359km,v,blur_sigma1,swd,0.0024738649372011423
371,4,>325km,u,blur_sigma1,freq_l1,0.000335329765221104
371,4,>325km,u,blur_sigma1,freq_l1_unweighted,0.00041119795059785247
371,4,>325km,u,blur_sigma1,melr,-0.0003748284943867475
371,4,>325km,u,blur_sigma1,swd,0.0012290803715586662
371,4,>325km,v,blur_sigma1,freq_l1,0.0003447016642894596
371,4,>325km,v,blur_sigma1,freq_l1_unweighted,0.0004356506688054651
371,4,>325km,v,blur_sigma1,melr,-0.00038293239776976407
371,4,>325km,v,blur_sigma1,swd,0.0012027545599266887
371,0,6-25km,u,blur_sigma2,freq_l1,0.1877889484167099
371,0,6-25km,u,blur_sigma2,freq_l1_unweighted,0.3561250567436218
371,0,6-25km,u,blur_sigma2,melr,-0.25072330236434937
371,0,6-25km,u,blur_sigma2,swd,0.2023756057024002
371,0,6-25km,v,blur_sigma2,freq_l1,0.19158658385276794
371,0,6-25km,v,blur_sigma2,freq_l1_unweighted,0.3688848614692688
371,0,6-25km,v,blur_sigma2,melr,-0.22159405052661896
371,0,6-25km,v,blur_sigma2,swd,0.2278556376695633
371,1,28-86km,u,blur_sigma2,freq_l1,0.13830916583538055
371,1,28-86km,u,blur_sigma2,freq_l1_unweighted,0.19782641530036926
371,1,28-86km,u,blur_sigma2,melr,-0.10520695149898529
371,1,28-86km,u,blur_sigma2,swd,0.05164782330393791
371,1,28-86km,v,blur_sigma2,freq_l1,0.13822057843208313
371,1,28-86km,v,blur_sigma2,freq_l1_unweighted,0.21369405090808868
371,1,28-86km,v,blur_sigma2,melr,-0.11028844118118286
371,1,28-86km,v,blur_sigma2,swd,0.060205765068531036
371,2,57-175km,u,blur_sigma2,freq_l1,0.051512014120817184
371,2,57-175km,u,blur_sigma2,freq_l1_unweighted,0.06899110972881317
371,2,57-175km,u,blur_sigma2,melr,-0.03279165178537369
371,2,57-175km,u,blur_sigma2,swd,0.01945444755256176
371,2,57-175km,v,blur_sigma2,freq_l1,0.05232381820678711
371,2,57-175km,v,blur_sigma2,freq_l1_unweighted,0.07475025951862335
371,2,57-175km,v,blur_sigma2,melr,-0.035082969814538956
371,2,57-175km,v,blur_sigma2,swd,0.025865530595183372
371,3,114-359km,u,blur_sigma2,freq_l1,0.015074762515723705
371,3,114-359km,u,blur_sigma2,freq_l1_unweighted,0.020190633833408356
371,3,114-359km,u,blur_sigma2,melr,-0.011012219823896885
371,3,114-359km,u,blur_sigma2,swd,0.00878726877272129
371,3,114-359km,v,blur_sigma2,freq_l1,0.014166305772960186
371,3,114-359km,v,blur_sigma2,freq_l1_unweighted,0.02002904750406742
371,3,114-359km,v,blur_sigma2,melr,-0.010537980124354362
371,3,114-359km,v,blur_sigma2,swd,0.01012867596000433
371,4,>325km,u,blur_sigma2,freq_l1,0.001242547994479537
371,4,>325km,u,blur_sigma2,freq_l1_unweighted,0.0015619948972016573
371,4,>325km,u,blur_sigma2,melr,-0.0015894046518951654
371,4,>325km,u,blur_sigma2,swd,0.004221478011459112
371,4,>325km,v,blur_sigma2,freq_l1,0.001269992790184915
371,4,>325km,v,blur_sigma2,freq_l1_unweighted,0.0016144256806001067
371,4,>325km,v,blur_sigma2,melr,-0.0014990621712058783
371,4,>325km,v,blur_sigma2,swd,0.0042192693799734116
56,0,6-25km,u,shift_2px,freq_l1,0.5211668014526367
56,0,6-25km,u,shift_2px,freq_l1_unweighted,1.0270344018936157
56,0,6-25km,u,shift_2px,melr,5.1771934295175015e-08
56,0,6-25km,u,shift_2px,swd,0.07708102464675903
56,0,6-25km,v,shift_2px,freq_l1,0.451723575592041
56,0,6-25km,v,shift_2px,freq_l1_unweighted,0.806850790977478
56,0,6-25km,v,shift_2px,melr,1.2942983573793754e-08
56,0,6-25km,v,shift_2px,swd,0.029575174674391747
56,1,28-86km,u,shift_2px,freq_l1,0.5343669652938843
56,1,28-86km,u,shift_2px,freq_l1_unweighted,0.7796462774276733
56,1,28-86km,u,shift_2px,melr,1.2942980909258495e-08
56,1,28-86km,u,shift_2px,swd,0.029244037345051765
56,1,28-86km,v,shift_2px,freq_l1,0.419400155544281
56,1,28-86km,v,shift_2px,freq_l1_unweighted,0.5944376587867737
56,1,28-86km,v,shift_2px,melr,1.2942983573793754e-08
56,1,28-86km,v,shift_2px,swd,0.012686888687312603
56,2,57-175km,u,shift_2px,freq_l1,0.37470415234565735
56,2,57-175km,u,shift_2px,freq_l1_unweighted,0.45925939083099365
56,2,57-175km,u,shift_2px,melr,0.0
56,2,57-175km,u,shift_2px,swd,0.02424994669854641
56,2,57-175km,v,shift_2px,freq_l1,0.263172447681427
56,2,57-175km,v,shift_2px,freq_l1_unweighted,0.33384960889816284
56,2,57-175km,v,shift_2px,melr,-2.5885972476658026e-08
56,2,57-175km,v,shift_2px,swd,0.008133148774504662
56,3,114-359km,u,shift_2px,freq_l1,0.2262631058692932
56,3,114-359km,u,shift_2px,freq_l1_unweighted,0.23773881793022156
56,3,114-359km,u,shift_2px,melr,-1.2942986238329013e-08
56,3,114-359km,u,shift_2px,swd,0.016277534887194633
56,3,114-359km,v,shift_2px,freq_l1,0.12816599011421204
56,3,114-359km,v,shift_2px,freq_l1_unweighted,0.14503934979438782
56,3,114-359km,v,shift_2px,melr,-1.2942986238329013e-08
56,3,114-359km,v,shift_2px,swd,0.0043892222456634045
56,4,>325km,u,shift_2px,freq_l1,0.04936244338750839
56,4,>325km,u,shift_2px,freq_l1_unweighted,0.053272735327482224
56,4,>325km,u,shift_2px,melr,0.0
56,4,>325km,u,shift_2px,swd,0.021606219932436943
56,4,>325km,v,shift_2px,freq_l1,0.021316008642315865
56,4,>325km,v,shift_2px,freq_l1_unweighted,0.021351614966988564
56,4,>325km,v,shift_2px,melr,-2.6645352591003757e-15
56,4,>325km,v,shift_2px,swd,0.004223858006298542
56,0,6-25km,u,shift_3px,freq_l1,0.5999769568443298
56,0,6-25km,u,shift_3px,freq_l1_unweighted,1.109885334968567
56,0,6-25km,u,shift_3px,melr,7.765789433733516e-08
56,0,6-25km,u,shift_3px,swd,0.07032553851604462
56,0,6-25km,v,shift_3px,freq_l1,0.4975018799304962
56,0,6-25km,v,shift_3px,freq_l1_unweighted,0.8365031480789185
56,0,6-25km,v,shift_3px,melr,-1.2942987126507433e-08
56,0,6-25km,v,shift_3px,swd,0.030620450153946877
56,1,28-86km,u,shift_3px,freq_l1,0.7007108926773071
56,1,28-86km,u,shift_3px,freq_l1_unweighted,1.0739811658859253
56,1,28-86km,u,shift_3px,melr,2.5885967147587507e-08
56,1,28-86km,u,shift_3px,swd,0.040771711617708206
56,1,28-86km,v,shift_3px,freq_l1,0.5383642315864563
56,1,28-86km,v,shift_3px,freq_l1_unweighted,0.8090969920158386
56,1,28-86km,v,shift_3px,melr,-6.471492230986087e-09
56,1,28-86km,v,shift_3px,swd,0.012816157191991806
56,2,57-175km,u,shift_3px,freq_l1,0.5414365530014038
56,2,57-175km,u,shift_3px,freq_l1_unweighted,0.6749560236930847
56,2,57-175km,u,shift_3px,melr,1.2942983573793754e-08
56,2,57-175km,u,shift_3px,swd,0.02689966931939125
56,2,57-175km,v,shift_3px,freq_l1,0.37734168767929077
56,2,57-175km,v,shift_3px,freq_l1_unweighted,0.4884401857852936
56,2,57-175km,v,shift_3px,melr,-1.2942986238329013e-08
56,2,57-175km,v,shift_3px,swd,0.00918987113982439
56,3,114-359km,u,shift_3px,freq_l1,0.33684152364730835
56,3,114-359km,u,shift_3px,freq_l1_unweighted,0.35484594106674194
56,3,114-359km,u,shift_3px,melr,-1.941447891340431e-08
56,3,114-359km,u,shift_3px,swd,0.02163763903081417
56,3,114-359km,v,shift_3px,freq_l1,0.19038595259189606
56,3,114-359km,v,shift_3px,freq_l1_unweighted,0.21597740054130554
56,3,114-359km,v,shift_3px,melr,-1.2942986238329013e-08
56,3,114-359km,v,shift_3px,swd,0.004432125017046928
56,4,>325km,u,shift_3px,freq_l1,0.07417044788599014
56,4,>325km,u,shift_3px,freq_l1_unweighted,0.07986937463283539
56,4,>325km,u,shift_3px,melr,-6.471494895521346e-09
56,4,>325km,u,shift_3px,swd,0.02222546935081482
56,4,>325km,v,shift_3px,freq_l1,0.03197659179568291
56,4,>325km,v,shift_3px,freq_l1_unweighted,0.03198002278804779
56,4,>325km,v,shift_3px,melr,-1.2942986238329013e-08
56,4,>325km,v,shift_3px,swd,0.0038657155819237232
56,0,6-25km,u,blur_sigma0.5,freq_l1,0.04486251622438431
56,0,6-25km,u,blur_sigma0.5,freq_l1_unweighted,0.08458214998245239
56,0,6-25km,u,blur_sigma0.5,melr,-0.05794108286499977
56,0,6-25km,u,blur_sigma0.5,swd,0.04867269843816757
56,0,6-25km,v,blur_sigma0.5,freq_l1,0.0400717668235302
56,0,6-25km,v,blur_sigma0.5,freq_l1_unweighted,0.07396560907363892
56,0,6-25km,v,blur_sigma0.5,melr,-0.08702768385410309
56,0,6-25km,v,blur_sigma0.5,swd,0.04790530726313591
56,1,28-86km,u,blur_sigma0.5,freq_l1,0.013385715894401073
56,1,28-86km,u,blur_sigma0.5,freq_l1_unweighted,0.018990250304341316
56,1,28-86km,u,blur_sigma0.5,melr,-0.008709855377674103
56,1,28-86km,u,blur_sigma0.5,swd,0.005201284773647785
56,1,28-86km,v,blur_sigma0.5,freq_l1,0.010885651223361492
56,1,28-86km,v,blur_sigma0.5,freq_l1_unweighted,0.016188107430934906
56,1,28-86km,v,blur_sigma0.5,melr,-0.013132890686392784
56,1,28-86km,v,blur_sigma0.5,swd,0.00475471094250679
56,2,57-175km,u,blur_sigma0.5,freq_l1,0.0038905227556824684
56,2,57-175km,u,blur_sigma0.5,freq_l1_unweighted,0.004958348348736763
56,2,57-175km,u,blur_sigma0.5,melr,-0.0019712585490196943
